Input arguments:
id               resnet50_upernet
arch_encoder     resnet50
arch_decoder     upernet
weights_encoder  
weights_decoder  
fc_dim           2048
list_train       /home/ky_aneur/cs230/code/cta-scripts/train_list.odgt
list_val         ./data/validation.odgt
root_dataset     /data2/yeom/ky_aneur/sah_png/train
num_gpus         2
batch_size_per_gpu 2
num_epoch        20
start_epoch      1
epoch_iters      500
optim            adam
lr_encoder       0.02
lr_decoder       0.02
lr_pow           0.9
beta1            0.9
weight_decay     0.0001
deep_sup_scale   0.4
fix_bn           0
num_class        2
workers          16
imgSize          [300, 375, 450, 525, 600]
imgMaxSize       1000
padding_constant 32
segm_downsampling_rate 4
random_flip      True
seed             304
ckpt             ./ckpt
disp_iter        20
Model ID: resnet50_upernet-resnet50-upernet-ngpus2-batchSize4-imgMaxSize1000-paddingConst32-segmDownsampleRate4-LR_encoder0.02-LR_decoder0.02-epoch20
# samples: 36560
1 Epoch = 500 iters
Epoch: [1][0/500], Time: 3.92, Data: 0.08, lr_encoder: 0.020000, lr_decoder: 0.020000, Accuracy: 38.21, IOU: 0.000000 Loss: 1.066053
Epoch: [7][20/500], Time: 1.09, Data: 0.04, lr_encoder: 0.014473, lr_decoder: 0.014473, Accuracy: 93.26, IOU: 0.005061 Loss: 0.067798
Epoch: [7][40/500], Time: 1.10, Data: 0.04, lr_encoder: 0.014436, lr_decoder: 0.014436, Accuracy: 94.60, IOU: 0.008641 Loss: 0.057634
Epoch: [7][60/500], Time: 1.07, Data: 0.04, lr_encoder: 0.014398, lr_decoder: 0.014398, Accuracy: 94.76, IOU: 0.008249 Loss: 0.053008
Epoch: [7][80/500], Time: 1.05, Data: 0.04, lr_encoder: 0.014361, lr_decoder: 0.014361, Accuracy: 95.49, IOU: 0.012928 Loss: 0.052299
Epoch: [7][100/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014324, lr_decoder: 0.014324, Accuracy: 95.20, IOU: 0.011999 Loss: 0.047793
Epoch: [7][120/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014286, lr_decoder: 0.014286, Accuracy: 95.28, IOU: 0.012234 Loss: 0.045920
Epoch: [7][140/500], Time: 1.03, Data: 0.04, lr_encoder: 0.014249, lr_decoder: 0.014249, Accuracy: 95.44, IOU: 0.013172 Loss: 0.046736
Epoch: [7][160/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014211, lr_decoder: 0.014211, Accuracy: 95.40, IOU: 0.012710 Loss: 0.045824
Epoch: [7][180/500], Time: 1.03, Data: 0.04, lr_encoder: 0.014174, lr_decoder: 0.014174, Accuracy: 95.63, IOU: 0.012687 Loss: 0.044076
Epoch: [7][200/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014137, lr_decoder: 0.014137, Accuracy: 95.72, IOU: 0.012952 Loss: 0.042929
Epoch: [7][220/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014099, lr_decoder: 0.014099, Accuracy: 95.58, IOU: 0.012295 Loss: 0.049077
Epoch: [7][240/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014062, lr_decoder: 0.014062, Accuracy: 95.63, IOU: 0.012220 Loss: 0.049115
Epoch: [7][260/500], Time: 1.04, Data: 0.04, lr_encoder: 0.014024, lr_decoder: 0.014024, Accuracy: 95.64, IOU: 0.011991 Loss: 0.052286
Epoch: [7][280/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013987, lr_decoder: 0.013987, Accuracy: 95.71, IOU: 0.012071 Loss: 0.051128
Epoch: [7][300/500], Time: 1.04, Data: 0.04, lr_encoder: 0.013949, lr_decoder: 0.013949, Accuracy: 95.61, IOU: 0.011905 Loss: 0.053165
Epoch: [7][320/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013912, lr_decoder: 0.013912, Accuracy: 95.51, IOU: 0.011682 Loss: 0.051524
Epoch: [7][340/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013874, lr_decoder: 0.013874, Accuracy: 95.54, IOU: 0.011864 Loss: 0.050566
Epoch: [7][360/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013837, lr_decoder: 0.013837, Accuracy: 95.61, IOU: 0.011852 Loss: 0.049917
Epoch: [7][380/500], Time: 1.04, Data: 0.04, lr_encoder: 0.013799, lr_decoder: 0.013799, Accuracy: 95.74, IOU: 0.012353 Loss: 0.048240
Epoch: [7][400/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013762, lr_decoder: 0.013762, Accuracy: 95.81, IOU: 0.012702 Loss: 0.046706
Epoch: [7][420/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013724, lr_decoder: 0.013724, Accuracy: 95.88, IOU: 0.012848 Loss: 0.045842
Epoch: [7][440/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013687, lr_decoder: 0.013687, Accuracy: 95.96, IOU: 0.012878 Loss: 0.044675
Epoch: [7][460/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013649, lr_decoder: 0.013649, Accuracy: 96.04, IOU: 0.013116 Loss: 0.043254
Epoch: [7][480/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013612, lr_decoder: 0.013612, Accuracy: 96.12, IOU: 0.013635 Loss: 0.042088
Saving checkpoints...
Epoch: [8][0/500], Time: 1.27, Data: 0.00, lr_encoder: 0.013574, lr_decoder: 0.013574, Accuracy: 99.79, IOU: 0.000000 Loss: 0.008608
Epoch: [8][20/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013537, lr_decoder: 0.013537, Accuracy: 97.89, IOU: 0.016672 Loss: 0.019912
Epoch: [8][40/500], Time: 1.05, Data: 0.04, lr_encoder: 0.013499, lr_decoder: 0.013499, Accuracy: 98.11, IOU: 0.026231 Loss: 0.024805
Epoch: [8][60/500], Time: 1.03, Data: 0.04, lr_encoder: 0.013461, lr_decoder: 0.013461, Accuracy: 97.26, IOU: 0.020919 Loss: 0.023738
Epoch: [8][80/500], Time: 1.04, Data: 0.04, lr_encoder: 0.013424, lr_decoder: 0.013424, Accuracy: 96.39, IOU: 0.017515 Loss: 0.034684
Epoch: [8][100/500], Time: 1.06, Data: 0.04, lr_encoder: 0.013386, lr_decoder: 0.013386, Accuracy: 95.52, IOU: 0.015280 Loss: 0.056704
Epoch: [8][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.013348, lr_decoder: 0.013348, Accuracy: 94.86, IOU: 0.013378 Loss: 0.057175
Epoch: [8][140/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013311, lr_decoder: 0.013311, Accuracy: 94.77, IOU: 0.012633 Loss: 0.059727
Epoch: [8][160/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013273, lr_decoder: 0.013273, Accuracy: 94.60, IOU: 0.011542 Loss: 0.063888
Epoch: [8][180/500], Time: 1.08, Data: 0.04, lr_encoder: 0.013235, lr_decoder: 0.013235, Accuracy: 94.45, IOU: 0.010926 Loss: 0.068089
Epoch: [8][200/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013198, lr_decoder: 0.013198, Accuracy: 94.64, IOU: 0.011121 Loss: 0.064644
Epoch: [8][220/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013160, lr_decoder: 0.013160, Accuracy: 94.93, IOU: 0.012103 Loss: 0.062206
Epoch: [8][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013122, lr_decoder: 0.013122, Accuracy: 95.13, IOU: 0.011987 Loss: 0.060277
Epoch: [8][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013085, lr_decoder: 0.013085, Accuracy: 95.36, IOU: 0.012766 Loss: 0.057618
Epoch: [8][280/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013047, lr_decoder: 0.013047, Accuracy: 95.48, IOU: 0.012467 Loss: 0.056173
Epoch: [8][300/500], Time: 1.09, Data: 0.04, lr_encoder: 0.013009, lr_decoder: 0.013009, Accuracy: 95.64, IOU: 0.012645 Loss: 0.054144
Epoch: [8][320/500], Time: 1.09, Data: 0.04, lr_encoder: 0.012971, lr_decoder: 0.012971, Accuracy: 95.63, IOU: 0.012488 Loss: 0.053569
Epoch: [8][340/500], Time: 1.09, Data: 0.04, lr_encoder: 0.012934, lr_decoder: 0.012934, Accuracy: 95.63, IOU: 0.012483 Loss: 0.054890
Epoch: [8][360/500], Time: 1.09, Data: 0.04, lr_encoder: 0.012896, lr_decoder: 0.012896, Accuracy: 95.17, IOU: 0.012055 Loss: 0.072459
Epoch: [8][380/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012858, lr_decoder: 0.012858, Accuracy: 94.46, IOU: 0.011539 Loss: 0.087183
Epoch: [8][400/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012820, lr_decoder: 0.012820, Accuracy: 93.75, IOU: 0.011053 Loss: 0.091405
Epoch: [8][420/500], Time: 1.09, Data: 0.04, lr_encoder: 0.012782, lr_decoder: 0.012782, Accuracy: 93.29, IOU: 0.010643 Loss: 0.095194
Epoch: [8][440/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012744, lr_decoder: 0.012744, Accuracy: 93.09, IOU: 0.010281 Loss: 0.095639
Epoch: [8][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012707, lr_decoder: 0.012707, Accuracy: 92.87, IOU: 0.010050 Loss: 0.097394
Epoch: [8][480/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012669, lr_decoder: 0.012669, Accuracy: 92.69, IOU: 0.009829 Loss: 0.096934
Saving checkpoints...
Epoch: [9][0/500], Time: 1.23, Data: 0.00, lr_encoder: 0.012631, lr_decoder: 0.012631, Accuracy: 92.96, IOU: 0.006368 Loss: 0.105097
Epoch: [9][20/500], Time: 1.14, Data: 0.04, lr_encoder: 0.012593, lr_decoder: 0.012593, Accuracy: 94.18, IOU: 0.009082 Loss: 0.091163
Epoch: [9][40/500], Time: 1.13, Data: 0.04, lr_encoder: 0.012555, lr_decoder: 0.012555, Accuracy: 92.67, IOU: 0.006493 Loss: 0.126494
Epoch: [9][60/500], Time: 1.10, Data: 0.04, lr_encoder: 0.012517, lr_decoder: 0.012517, Accuracy: 91.19, IOU: 0.005723 Loss: 0.110791
Epoch: [9][80/500], Time: 1.13, Data: 0.04, lr_encoder: 0.012479, lr_decoder: 0.012479, Accuracy: 91.93, IOU: 0.006634 Loss: 0.105803
Epoch: [9][100/500], Time: 1.10, Data: 0.04, lr_encoder: 0.012441, lr_decoder: 0.012441, Accuracy: 92.45, IOU: 0.006990 Loss: 0.099134
Epoch: [9][120/500], Time: 1.10, Data: 0.04, lr_encoder: 0.012403, lr_decoder: 0.012403, Accuracy: 92.81, IOU: 0.007478 Loss: 0.094409
Epoch: [9][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012365, lr_decoder: 0.012365, Accuracy: 93.25, IOU: 0.007703 Loss: 0.087249
Epoch: [9][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012327, lr_decoder: 0.012327, Accuracy: 93.63, IOU: 0.007991 Loss: 0.081570
Epoch: [9][180/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012289, lr_decoder: 0.012289, Accuracy: 93.89, IOU: 0.008490 Loss: 0.076240
Epoch: [9][200/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012251, lr_decoder: 0.012251, Accuracy: 94.10, IOU: 0.008632 Loss: 0.072863
Epoch: [9][220/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012213, lr_decoder: 0.012213, Accuracy: 94.34, IOU: 0.009566 Loss: 0.068408
Epoch: [9][240/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012175, lr_decoder: 0.012175, Accuracy: 94.61, IOU: 0.009962 Loss: 0.065579
Epoch: [9][260/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012137, lr_decoder: 0.012137, Accuracy: 94.74, IOU: 0.010192 Loss: 0.064643
Epoch: [9][280/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012099, lr_decoder: 0.012099, Accuracy: 94.90, IOU: 0.010305 Loss: 0.062346
Epoch: [9][300/500], Time: 1.07, Data: 0.04, lr_encoder: 0.012061, lr_decoder: 0.012061, Accuracy: 95.11, IOU: 0.011208 Loss: 0.059947
Epoch: [9][320/500], Time: 1.08, Data: 0.04, lr_encoder: 0.012023, lr_decoder: 0.012023, Accuracy: 95.24, IOU: 0.011701 Loss: 0.057989
Epoch: [9][340/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011985, lr_decoder: 0.011985, Accuracy: 95.42, IOU: 0.012128 Loss: 0.056312
Epoch: [9][360/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011947, lr_decoder: 0.011947, Accuracy: 95.52, IOU: 0.012232 Loss: 0.055538
Epoch: [9][380/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011909, lr_decoder: 0.011909, Accuracy: 95.59, IOU: 0.012418 Loss: 0.054910
Epoch: [9][400/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011870, lr_decoder: 0.011870, Accuracy: 95.56, IOU: 0.012260 Loss: 0.054914
Epoch: [9][420/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011832, lr_decoder: 0.011832, Accuracy: 95.66, IOU: 0.012713 Loss: 0.053732
Epoch: [9][440/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011794, lr_decoder: 0.011794, Accuracy: 95.75, IOU: 0.012991 Loss: 0.053144
Epoch: [9][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011756, lr_decoder: 0.011756, Accuracy: 95.74, IOU: 0.012842 Loss: 0.052521
Epoch: [9][480/500], Time: 1.07, Data: 0.04, lr_encoder: 0.011718, lr_decoder: 0.011718, Accuracy: 95.80, IOU: 0.012712 Loss: 0.052000
Saving checkpoints...
Epoch: [10][0/500], Time: 1.28, Data: 0.00, lr_encoder: 0.011680, lr_decoder: 0.011680, Accuracy: 99.08, IOU: 0.018519 Loss: 0.005965
Epoch: [10][20/500], Time: 1.08, Data: 0.04, lr_encoder: 0.011641, lr_decoder: 0.011641, Accuracy: 98.00, IOU: 0.019836 Loss: 0.019456
Epoch: [10][40/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011603, lr_decoder: 0.011603, Accuracy: 98.23, IOU: 0.023831 Loss: 0.018419
Epoch: [10][60/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011565, lr_decoder: 0.011565, Accuracy: 97.30, IOU: 0.019958 Loss: 0.045784
Epoch: [10][80/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011527, lr_decoder: 0.011527, Accuracy: 95.90, IOU: 0.016321 Loss: 0.067063
Epoch: [10][100/500], Time: 1.12, Data: 0.04, lr_encoder: 0.011488, lr_decoder: 0.011488, Accuracy: 94.81, IOU: 0.013897 Loss: 0.069984
Epoch: [10][120/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011450, lr_decoder: 0.011450, Accuracy: 94.32, IOU: 0.012569 Loss: 0.070953
Epoch: [10][140/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011412, lr_decoder: 0.011412, Accuracy: 94.38, IOU: 0.012158 Loss: 0.067901
Epoch: [10][160/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011373, lr_decoder: 0.011373, Accuracy: 94.53, IOU: 0.011847 Loss: 0.064513
Epoch: [10][180/500], Time: 1.11, Data: 0.04, lr_encoder: 0.011335, lr_decoder: 0.011335, Accuracy: 94.78, IOU: 0.011742 Loss: 0.062984
Epoch: [10][200/500], Time: 1.10, Data: 0.04, lr_encoder: 0.011297, lr_decoder: 0.011297, Accuracy: 94.99, IOU: 0.012492 Loss: 0.059943
Epoch: [10][220/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011258, lr_decoder: 0.011258, Accuracy: 95.05, IOU: 0.011970 Loss: 0.059490
Epoch: [10][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011220, lr_decoder: 0.011220, Accuracy: 95.26, IOU: 0.012700 Loss: 0.056191
Epoch: [10][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011182, lr_decoder: 0.011182, Accuracy: 95.45, IOU: 0.013493 Loss: 0.053463
Epoch: [10][280/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011143, lr_decoder: 0.011143, Accuracy: 95.50, IOU: 0.013154 Loss: 0.054301
Epoch: [10][300/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011105, lr_decoder: 0.011105, Accuracy: 95.54, IOU: 0.012758 Loss: 0.055012
Epoch: [10][320/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011066, lr_decoder: 0.011066, Accuracy: 95.55, IOU: 0.012433 Loss: 0.055163
Epoch: [10][340/500], Time: 1.09, Data: 0.04, lr_encoder: 0.011028, lr_decoder: 0.011028, Accuracy: 95.53, IOU: 0.012504 Loss: 0.053638
Epoch: [10][360/500], Time: 1.09, Data: 0.04, lr_encoder: 0.010989, lr_decoder: 0.010989, Accuracy: 95.52, IOU: 0.012280 Loss: 0.052842
Epoch: [10][380/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010951, lr_decoder: 0.010951, Accuracy: 95.66, IOU: 0.012319 Loss: 0.051553
Epoch: [10][400/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010912, lr_decoder: 0.010912, Accuracy: 95.77, IOU: 0.012601 Loss: 0.050450
Epoch: [10][420/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010874, lr_decoder: 0.010874, Accuracy: 95.82, IOU: 0.012393 Loss: 0.049741
Epoch: [10][440/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010835, lr_decoder: 0.010835, Accuracy: 95.87, IOU: 0.012524 Loss: 0.048531
Epoch: [10][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010797, lr_decoder: 0.010797, Accuracy: 95.96, IOU: 0.013079 Loss: 0.047509
Epoch: [10][480/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010758, lr_decoder: 0.010758, Accuracy: 96.01, IOU: 0.013236 Loss: 0.046473
Saving checkpoints...
Epoch: [11][0/500], Time: 1.08, Data: 0.00, lr_encoder: 0.010720, lr_decoder: 0.010720, Accuracy: 99.07, IOU: 0.004950 Loss: 0.022077
Epoch: [11][20/500], Time: 1.10, Data: 0.04, lr_encoder: 0.010681, lr_decoder: 0.010681, Accuracy: 97.26, IOU: 0.013923 Loss: 0.034286
Epoch: [11][40/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010642, lr_decoder: 0.010642, Accuracy: 97.29, IOU: 0.015115 Loss: 0.041655
Epoch: [11][60/500], Time: 1.06, Data: 0.04, lr_encoder: 0.010604, lr_decoder: 0.010604, Accuracy: 96.78, IOU: 0.013427 Loss: 0.039258
Epoch: [11][80/500], Time: 1.05, Data: 0.04, lr_encoder: 0.010565, lr_decoder: 0.010565, Accuracy: 96.95, IOU: 0.015268 Loss: 0.033684
Epoch: [11][100/500], Time: 1.05, Data: 0.04, lr_encoder: 0.010527, lr_decoder: 0.010527, Accuracy: 97.21, IOU: 0.016525 Loss: 0.031758
Epoch: [11][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010488, lr_decoder: 0.010488, Accuracy: 97.18, IOU: 0.016936 Loss: 0.066269
Epoch: [11][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010449, lr_decoder: 0.010449, Accuracy: 96.93, IOU: 0.015835 Loss: 0.064363
Epoch: [11][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.010410, lr_decoder: 0.010410, Accuracy: 96.75, IOU: 0.015793 Loss: 0.059396
Epoch: [11][180/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010372, lr_decoder: 0.010372, Accuracy: 96.55, IOU: 0.014944 Loss: 0.056999
Epoch: [11][200/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010333, lr_decoder: 0.010333, Accuracy: 96.57, IOU: 0.014617 Loss: 0.056415
Epoch: [11][220/500], Time: 1.06, Data: 0.04, lr_encoder: 0.010294, lr_decoder: 0.010294, Accuracy: 96.66, IOU: 0.014858 Loss: 0.053124
Epoch: [11][240/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010256, lr_decoder: 0.010256, Accuracy: 96.69, IOU: 0.014699 Loss: 0.051364
Epoch: [11][260/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010217, lr_decoder: 0.010217, Accuracy: 96.63, IOU: 0.014516 Loss: 0.051533
Epoch: [11][280/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010178, lr_decoder: 0.010178, Accuracy: 96.65, IOU: 0.014783 Loss: 0.050894
Epoch: [11][300/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010139, lr_decoder: 0.010139, Accuracy: 96.64, IOU: 0.014564 Loss: 0.050465
Epoch: [11][320/500], Time: 1.07, Data: 0.04, lr_encoder: 0.010100, lr_decoder: 0.010100, Accuracy: 96.74, IOU: 0.015579 Loss: 0.051411
Epoch: [11][340/500], Time: 1.06, Data: 0.04, lr_encoder: 0.010061, lr_decoder: 0.010061, Accuracy: 96.60, IOU: 0.015117 Loss: 0.051032
Epoch: [11][360/500], Time: 1.06, Data: 0.04, lr_encoder: 0.010023, lr_decoder: 0.010023, Accuracy: 96.52, IOU: 0.014675 Loss: 0.050716
Epoch: [11][380/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009984, lr_decoder: 0.009984, Accuracy: 96.47, IOU: 0.014220 Loss: 0.049942
Epoch: [11][400/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009945, lr_decoder: 0.009945, Accuracy: 96.56, IOU: 0.013993 Loss: 0.049117
Epoch: [11][420/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009906, lr_decoder: 0.009906, Accuracy: 96.56, IOU: 0.014305 Loss: 0.048750
Epoch: [11][440/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009867, lr_decoder: 0.009867, Accuracy: 96.53, IOU: 0.014093 Loss: 0.047802
Epoch: [11][460/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009828, lr_decoder: 0.009828, Accuracy: 96.58, IOU: 0.014090 Loss: 0.046850
Epoch: [11][480/500], Time: 1.06, Data: 0.04, lr_encoder: 0.009789, lr_decoder: 0.009789, Accuracy: 96.65, IOU: 0.014342 Loss: 0.046126
Saving checkpoints...
Epoch: [12][0/500], Time: 1.26, Data: 0.00, lr_encoder: 0.009750, lr_decoder: 0.009750, Accuracy: 95.48, IOU: 0.016425 Loss: 0.018956
Epoch: [12][20/500], Time: 1.09, Data: 0.04, lr_encoder: 0.009711, lr_decoder: 0.009711, Accuracy: 96.93, IOU: 0.011034 Loss: 0.024227
Epoch: [12][40/500], Time: 1.10, Data: 0.04, lr_encoder: 0.009672, lr_decoder: 0.009672, Accuracy: 97.47, IOU: 0.015652 Loss: 0.027298
Epoch: [12][60/500], Time: 1.08, Data: 0.04, lr_encoder: 0.009633, lr_decoder: 0.009633, Accuracy: 97.62, IOU: 0.018381 Loss: 0.022970
Epoch: [12][80/500], Time: 1.10, Data: 0.04, lr_encoder: 0.009594, lr_decoder: 0.009594, Accuracy: 97.64, IOU: 0.018485 Loss: 0.020241
Epoch: [12][100/500], Time: 1.08, Data: 0.04, lr_encoder: 0.009555, lr_decoder: 0.009555, Accuracy: 97.73, IOU: 0.019956 Loss: 0.018726
Epoch: [12][120/500], Time: 1.09, Data: 0.04, lr_encoder: 0.009516, lr_decoder: 0.009516, Accuracy: 97.79, IOU: 0.018818 Loss: 0.020853
Epoch: [12][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.009477, lr_decoder: 0.009477, Accuracy: 97.82, IOU: 0.020422 Loss: 0.019470
Epoch: [12][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.009438, lr_decoder: 0.009438, Accuracy: 97.91, IOU: 0.022334 Loss: 0.019562
Epoch: [12][180/500], Time: 1.08, Data: 0.04, lr_encoder: 0.009398, lr_decoder: 0.009398, Accuracy: 97.89, IOU: 0.021990 Loss: 0.020515
Epoch: [12][200/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009359, lr_decoder: 0.009359, Accuracy: 97.87, IOU: 0.021561 Loss: 0.020249
Epoch: [12][220/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009320, lr_decoder: 0.009320, Accuracy: 97.88, IOU: 0.021857 Loss: 0.019839
Epoch: [12][240/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009281, lr_decoder: 0.009281, Accuracy: 97.89, IOU: 0.021633 Loss: 0.020482
Epoch: [12][260/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009242, lr_decoder: 0.009242, Accuracy: 97.91, IOU: 0.021406 Loss: 0.020985
Epoch: [12][280/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009202, lr_decoder: 0.009202, Accuracy: 97.92, IOU: 0.021637 Loss: 0.020909
Epoch: [12][300/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009163, lr_decoder: 0.009163, Accuracy: 97.88, IOU: 0.021220 Loss: 0.020470
Epoch: [12][320/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009124, lr_decoder: 0.009124, Accuracy: 97.91, IOU: 0.020828 Loss: 0.020305
Epoch: [12][340/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009085, lr_decoder: 0.009085, Accuracy: 97.93, IOU: 0.020901 Loss: 0.020327
Epoch: [12][360/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009045, lr_decoder: 0.009045, Accuracy: 97.92, IOU: 0.020773 Loss: 0.020273
Epoch: [12][380/500], Time: 1.07, Data: 0.04, lr_encoder: 0.009006, lr_decoder: 0.009006, Accuracy: 97.95, IOU: 0.021082 Loss: 0.019729
Epoch: [12][400/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008967, lr_decoder: 0.008967, Accuracy: 97.98, IOU: 0.021292 Loss: 0.019639
Epoch: [12][420/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008927, lr_decoder: 0.008927, Accuracy: 98.02, IOU: 0.021563 Loss: 0.019356
Epoch: [12][440/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008888, lr_decoder: 0.008888, Accuracy: 98.03, IOU: 0.021433 Loss: 0.019131
Epoch: [12][460/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008849, lr_decoder: 0.008849, Accuracy: 98.05, IOU: 0.021461 Loss: 0.019437
Epoch: [12][480/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008809, lr_decoder: 0.008809, Accuracy: 98.03, IOU: 0.021435 Loss: 0.019292
Saving checkpoints...
Epoch: [13][0/500], Time: 1.05, Data: 0.00, lr_encoder: 0.008770, lr_decoder: 0.008770, Accuracy: 98.48, IOU: 0.091166 Loss: 0.012120
Epoch: [13][20/500], Time: 1.10, Data: 0.04, lr_encoder: 0.008730, lr_decoder: 0.008730, Accuracy: 98.34, IOU: 0.022799 Loss: 0.019190
Epoch: [13][40/500], Time: 1.11, Data: 0.04, lr_encoder: 0.008691, lr_decoder: 0.008691, Accuracy: 98.28, IOU: 0.023772 Loss: 0.014716
Epoch: [13][60/500], Time: 1.11, Data: 0.04, lr_encoder: 0.008651, lr_decoder: 0.008651, Accuracy: 98.34, IOU: 0.025641 Loss: 0.016110
Epoch: [13][80/500], Time: 1.08, Data: 0.04, lr_encoder: 0.008612, lr_decoder: 0.008612, Accuracy: 98.37, IOU: 0.025122 Loss: 0.017050
Epoch: [13][100/500], Time: 1.07, Data: 0.04, lr_encoder: 0.008572, lr_decoder: 0.008572, Accuracy: 98.32, IOU: 0.024622 Loss: 0.015806
Epoch: [13][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.008533, lr_decoder: 0.008533, Accuracy: 98.35, IOU: 0.025276 Loss: 0.015337
Epoch: [13][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.008493, lr_decoder: 0.008493, Accuracy: 98.41, IOU: 0.026007 Loss: 0.014981
